code,link_sec,date,doc_title,link_eng,link_es
 PR-3790-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3790-2,11/12/13,Jamaica. Propuesta de préstamo para el “Programa de Mejora del Abastecimiento de Agua a la Zona Metropolitana de Kingston”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9890,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9732
 PR-3789-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3789-2,11/12/09,Paraguay. Propuesta de préstamo para el “Proyecto Cemento Tupi”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9886,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9728
 PR-3788 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3788,11/11/03,México. Propuesta de préstamo para el “Programa de Financiamiento de Energías Renovables”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9831,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9673
 PR-3787 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3787,11/11/03,El Salvador. Propuesta de préstamo para el proyecto “Reducción de Vulnerabilidad en Asentamientos Urbanos Precarios en el Área Metropolitana de San Salvador”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9830,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9672
 PR-3786 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3786,11/11/01,Honduras. Propuesta de préstamo para el “Programa de Apoyo a la Reforma de los Institutos Previsionales y del Sistema de Gestión de Recursos Humanos”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9829,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9671
 PR-3785-8 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3785-8,16/8/22,Propuesta de reestructuración de deuda para el préstamo de la CII a Wind Power Energía S.A. (649-BR) y para el préstamo del BID a Wind Power Energía S.A. para el Programa Regional de Inversiones en Energía Eólica de IMPSA (2626/OC-RG),http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-478,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-477
 PR-3784 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3784,11/11/01,República Dominicana. Propuesta de préstamo para el proyecto “Apoyo al Programa de Protección Social – Tercera Fase”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9826,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9668
 PR-3783-2 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3783-2,11/11/17,Perú. Propuesta de préstamo para el “Programa de Apoyo a la Agenda de Cambio Climático II”. Versión aprobada,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9855,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9697
 PR-3782 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3782,11/10/26,Argentina. Propuesta de préstamo para el proyecto “Plaza Logística”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-159,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-153287962-160
 PR-3781-7 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3781-7,17/6/14,Memorándum de Determinación de Elegibilidad de la solicitud recibida respecto al préstamo 2618/OC-BR del “Proyecto Rodoanel Mario Covas - Tramo Norte”. Solicitud V,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-10703,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-10533
 PR-3780-1 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3780-1,11/11/01,Bahamas. Propuesta de préstamo para el “Programa de Apoyo a la WSC – Mejora de los Sistemas de Suministro de Agua y Saneamiento de Nueva Providencia”. Nueva versión,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9827,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9669
 PR-3779 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3779,11/10/25,Trinidad y Tobago. Propuesta de préstamo para el “Programa de Energía Sostenible”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9820,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9662
 PR-3778 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3778,11/10/25,Argentina. Propuesta de préstamo para el proyecto “Fortalecimiento Institucional del Ministerio de Economía y Finanzas Públicas”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9819,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9661
 PR-3777 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3777,11/10/25,Colombia. Propuesta de préstamo para el “Programa de Reformas de la Gestión del Riesgo de Desastres y Adaptación al Cambio Climático”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9660,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9659
 PR-3776 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3776,11/10/19,Argentina. Propuesta de préstamo para el “Programa de Agua Potable y Saneamiento del Área Metropolitana de la Ciudad de Buenos Aires y del Conurbano Bonaerense”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9818,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9658
 PR-3775 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3775,11/10/19,Argentina. Propuesta de préstamo para el “Programa de Mejoramiento de Barrios”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9817,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9657
 PR-3774 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3774,11/10/19,Bolivia. Propuesta de préstamo para el proyecto “Fortalecimiento de las Redes Integrales de Salud en el Departamento de Potosí”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9816,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9656
 PR-3773 ,http://sec.iadb.org/Site/Documents/DOC_Detail.aspx?pSecRegN=PR-3773,11/10/18,República Dominicana. Propuesta de préstamo para el “Programa para la Sostenibilidad y Eficiencia del Sector Eléctrico”,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-1866733175-9815,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=EZSHARE-95269781-9655
